user_id,watch_time_hours,avg_session_duration_mins,sessions_per_week,completion_rate,top_genre,genre_list,days_since_last_watch,weekend_activity_ratio
USR-00973,72.63,130.26,3.6,0.998,Sci-Fi,Sci-Fi|Thriller,7,0.25
USR-00974,20.94,48.14,6.1,0.516,Comedy,Comedy|Documentary,11,0.31
USR-00975,6.12,19.84,2.0,0.092,Action,Action,5,0.33
USR-00976,76.16,64.2,3.6,0.644,Horror,Horror|Documentary|Romance,6,0.59
USR-00977,51.04,48.25,6.8,0.678,Horror,Horror|Animation|Action,17,0.38
USR-00978,48.13,37.41,5.7,0.458,Comedy,Comedy|Reality,13,0.36
USR-00979,90.2,105.47,7.8,0.989,Sci-Fi,Sci-Fi|Horror|Reality,9,0.46
USR-00980,42.87,188.16,3.8,0.727,Sci-Fi,Sci-Fi|Comedy,12,0.7
USR-00981,7.37,8.96,1.4,0.221,Romance,Romance,3,0.68
USR-00982,1.69,19.94,1.0,0.152,Comedy,Comedy,22,0.64
USR-00983,22.88,53.9,5.4,0.732,Reality,Reality|Romance,14,0.72
USR-00984,132.66,73.5,14.4,0.863,Comedy,Comedy|Horror|Animation,29,0.49
USR-00985,44.1,141.57,5.3,0.94,Comedy,Comedy|Drama,27,0.25
USR-00986,30.16,46.77,4.4,0.589,Documentary,Documentary|Animation|Drama|Action,7,0.62
USR-00987,116.31,48.99,11.6,0.883,Animation,Animation|Sci-Fi|Reality,8,0.29
USR-00988,57.14,47.18,6.2,0.515,Romance,Romance|Sci-Fi|Action,28,0.37
USR-00989,14.75,13.75,1.2,0.286,Sci-Fi,Sci-Fi,12,0.71
USR-00990,11.74,38.88,1.6,0.342,Sci-Fi,Sci-Fi|Reality,12,0.25
USR-00991,5.48,30.14,2.1,0.447,Documentary,Documentary|Thriller,1,0.41
USR-00992,16.57,38.56,1.8,0.184,Sci-Fi,Sci-Fi,12,0.45
USR-00993,49.32,82.79,17.5,0.615,Action,Action|Documentary,12,0.48
USR-00994,81.21,161.02,4.1,0.936,Action,Action|Sci-Fi,22,0.77
USR-00995,47.77,39.09,6.3,0.601,Horror,Horror|Action|Drama|Animation,27,0.39
USR-00996,15.99,16.37,3.4,0.22,Documentary,Documentary,24,0.37
USR-00997,147.04,103.87,12.9,0.741,Sci-Fi,Sci-Fi|Documentary,8,0.37
USR-00998,105.92,128.01,2.6,0.978,Comedy,Comedy|Thriller,0,0.67
USR-00999,38.36,24.23,3.6,0.562,Reality,Reality|Drama|Romance|Documentary,29,0.28
USR-01000,127.08,41.42,13.9,0.942,Reality,Reality|Sci-Fi,6,0.77
USR-01001,31.07,53.01,4.7,0.393,Thriller,Thriller|Reality,23,0.75
USR-01002,125.03,79.44,10.7,0.809,Documentary,Documentary,17,0.79
USR-01003,141.44,74.56,11.2,0.907,Drama,Drama,22,0.38
USR-01004,13.38,3.78,2.6,0.215,Animation,Animation|Horror,16,0.52
USR-01005,62.76,34.44,3.9,0.862,Reality,Reality|Comedy|Drama|Animation,26,0.51
USR-01006,66.7,155.4,4.2,0.987,Sci-Fi,Sci-Fi|Comedy,6,0.22
USR-01007,57.82,26.61,7.2,0.645,Thriller,Thriller|Comedy,25,0.67
USR-01008,18.66,26.86,0.7,0.091,Comedy,Comedy,18,0.71
USR-01009,42.29,74.77,4.1,0.426,Documentary,Documentary|Reality|Sci-Fi,27,0.68
USR-01010,23.42,25.51,1.9,0.128,Animation,Animation|Romance,16,0.26
USR-01011,49.44,42.34,4.1,0.694,Romance,Romance|Action,9,0.21
USR-01012,26.97,41.64,7.9,0.489,Comedy,Comedy|Sci-Fi|Horror,19,0.36
USR-01013,71.04,139.27,2.3,0.827,Thriller,Thriller|Sci-Fi,0,0.54
USR-01014,44.11,35.58,5.0,0.425,Reality,Reality|Comedy,27,0.77
USR-01015,113.8,106.24,11.3,0.77,Romance,Romance|Horror|Animation,27,0.32
USR-01016,7.34,17.59,2.3,0.217,Thriller,Thriller|Horror,4,0.42
USR-01017,12.14,14.51,2.2,0.3,Sci-Fi,Sci-Fi|Comedy,28,0.45
USR-01018,95.3,67.52,11.0,0.87,Romance,Romance|Reality,21,0.78
USR-01019,39.34,46.57,6.9,0.439,Comedy,Comedy|Horror|Drama|Romance,19,0.36
USR-01020,74.59,157.25,4.4,0.994,Thriller,Thriller|Sci-Fi,12,0.44
USR-01021,12.75,28.78,1.8,0.304,Sci-Fi,Sci-Fi,25,0.75
USR-01022,122.48,173.05,5.3,0.956,Sci-Fi,Sci-Fi|Drama,8,0.27
USR-01023,42.33,32.76,5.6,0.938,Drama,Drama|Animation|Horror,8,0.62
USR-01024,4.84,21.72,2.1,0.169,Action,Action|Documentary,25,0.37
USR-01025,47.9,39.69,7.2,0.809,Reality,Reality|Action|Horror|Sci-Fi,15,0.54
USR-01026,117.35,123.38,6.1,0.928,Comedy,Comedy|Sci-Fi,24,0.61
USR-01027,41.06,28.88,7.5,0.66,Drama,Drama|Comedy|Sci-Fi,11,0.28
USR-01028,4.3,17.11,2.6,0.286,Drama,Drama|Horror,27,0.68
USR-01029,40.87,68.16,5.4,0.895,Comedy,Comedy|Thriller|Action,25,0.22
USR-01030,51.96,38.07,4.8,0.858,Romance,Romance|Drama,23,0.58
USR-01031,16.48,4.15,2.7,0.314,Animation,Animation,26,0.41
USR-01032,25.79,36.29,6.3,0.838,Documentary,Documentary|Comedy|Sci-Fi|Thriller,18,0.47
USR-01033,112.49,212.03,4.2,0.816,Comedy,Comedy|Drama,19,0.32
USR-01034,40.78,32.11,4.2,0.796,Comedy,Comedy|Sci-Fi|Drama,10,0.2
USR-01035,19.34,39.58,2.0,0.287,Action,Action|Romance,11,0.48
USR-01036,74.25,34.04,9.5,0.422,Drama,Drama|Comedy|Animation|Action,4,0.43
USR-01037,39.73,17.72,4.8,0.746,Comedy,Comedy|Romance|Documentary|Reality,0,0.67
USR-01038,34.01,39.72,6.0,0.51,Comedy,Comedy|Action,26,0.5
USR-01039,113.88,130.24,16.4,0.863,Sci-Fi,Sci-Fi,5,0.41
USR-01040,122.25,139.67,10.9,0.478,Reality,Reality|Sci-Fi|Thriller,1,0.3
USR-01041,12.36,19.03,2.4,0.497,Romance,Romance|Sci-Fi,14,0.68
USR-01042,10.05,11.85,0.7,0.131,Documentary,Documentary,16,0.77
USR-01043,7.15,20.8,2.4,0.396,Drama,Drama|Animation,25,0.54
USR-01044,78.59,95.46,14.4,0.429,Drama,Drama|Action,6,0.38
USR-01045,55.37,34.65,5.9,0.661,Horror,Horror|Drama|Reality,13,0.64
USR-01046,114.71,93.24,14.3,0.867,Sci-Fi,Sci-Fi,26,0.22
USR-01047,12.02,32.41,2.7,0.202,Action,Action|Comedy,20,0.8
USR-01048,66.87,207.1,4.4,0.934,Sci-Fi,Sci-Fi|Action,7,0.78
USR-01049,85.54,70.86,9.4,0.859,Horror,Horror,2,0.25
USR-01050,10.26,24.63,1.1,0.103,Action,Action,9,0.7
USR-01051,120.05,79.0,11.7,0.861,Action,Action|Documentary,27,0.64
USR-01052,18.44,68.61,6.3,0.785,Sci-Fi,Sci-Fi|Reality|Documentary,26,0.59
USR-01053,48.96,82.29,15.5,0.883,Romance,Romance|Horror|Sci-Fi,20,0.59
USR-01054,10.02,20.54,8.4,0.777,Comedy,Comedy|Reality,2,0.38
USR-01055,12.96,28.75,0.5,0.28,Documentary,Documentary,12,0.35
USR-01056,103.24,159.9,2.5,0.658,Action,Action|Drama,4,0.34
USR-01057,87.09,112.63,11.5,0.885,Comedy,Comedy|Romance|Documentary,20,0.57
USR-01058,53.2,51.22,2.8,0.63,Reality,Reality|Comedy,29,0.59
USR-01059,8.23,10.91,0.9,0.179,Horror,Horror|Comedy,10,0.51
USR-01060,72.54,135.43,4.3,0.926,Thriller,Thriller|Action,0,0.3
USR-01061,8.97,17.97,2.5,0.299,Action,Action|Comedy,9,0.4
USR-01062,47.01,55.7,4.2,0.832,Documentary,Documentary|Drama,12,0.24
USR-01063,10.41,20.67,1.2,0.179,Reality,Reality,3,0.72
USR-01064,27.43,30.23,8.3,0.471,Animation,Animation|Horror|Documentary|Comedy,27,0.64
USR-01065,74.88,217.84,5.8,0.989,Drama,Drama|Comedy,13,0.26
USR-01066,41.34,43.33,7.5,0.606,Comedy,Comedy|Animation|Action,19,0.22
USR-01067,8.9,23.71,1.1,0.423,Horror,Horror,12,0.36
USR-01068,85.67,108.38,10.6,0.683,Horror,Horror|Sci-Fi|Thriller,23,0.72
USR-01069,47.52,79.07,5.5,0.856,Drama,Drama|Sci-Fi,3,0.25
USR-01070,47.8,167.91,4.5,0.953,Drama,Drama|Comedy,4,0.36
USR-01071,4.28,14.31,2.0,0.311,Reality,Reality|Horror,29,0.52
USR-01072,31.36,17.73,7.4,0.349,Thriller,Thriller|Documentary|Horror|Animation,4,0.4
USR-01073,90.47,162.4,1.3,0.877,Drama,Drama|Action,3,0.38
USR-01074,58.82,149.49,4.1,0.937,Action,Action|Drama,7,0.32
USR-01075,52.16,46.9,7.0,0.378,Documentary,Documentary|Romance|Thriller,20,0.25
USR-01076,28.47,78.92,4.8,0.605,Comedy,Comedy|Reality|Action|Sci-Fi,10,0.65
USR-01077,63.73,34.42,7.1,0.6,Thriller,Thriller|Reality|Drama,15,0.8
USR-01078,15.05,22.9,1.2,0.225,Sci-Fi,Sci-Fi|Thriller,26,0.7
USR-01079,36.8,34.36,8.7,0.62,Comedy,Comedy|Animation|Reality|Horror,11,0.65
USR-01080,118.56,76.14,8.3,0.606,Documentary,Documentary|Animation,0,0.33
USR-01081,77.42,180.98,5.2,0.975,Comedy,Comedy|Action,13,0.32
USR-01082,84.14,197.38,5.0,0.972,Action,Action|Sci-Fi,2,0.79
USR-01083,13.73,16.55,3.3,0.12,Comedy,Comedy,8,0.29
USR-01084,87.71,175.45,4.6,0.985,Action,Action|Sci-Fi,25,0.63
USR-01085,8.27,6.81,1.3,0.181,Drama,Drama,8,0.72
USR-01086,14.54,8.61,1.3,0.462,Action,Action,29,0.71
USR-01087,12.65,8.68,1.5,0.199,Sci-Fi,Sci-Fi,6,0.59
USR-01088,46.58,49.06,4.8,0.692,Romance,Romance|Thriller|Animation|Comedy,18,0.57
USR-01089,56.8,36.84,3.1,0.506,Sci-Fi,Sci-Fi|Animation|Comedy|Reality,7,0.62
USR-01090,109.07,111.59,17.6,0.973,Horror,Horror|Animation,29,0.23
USR-01091,20.53,27.48,1.0,0.321,Reality,Reality,25,0.65
USR-01092,27.38,43.85,6.4,0.4,Sci-Fi,Sci-Fi|Action,4,0.34
USR-01093,48.3,60.54,5.8,0.492,Action,Action|Drama,23,0.31
USR-01094,68.79,70.92,1.9,0.398,Drama,Drama|Thriller|Reality,9,0.55
USR-01095,26.12,45.02,8.4,0.907,Sci-Fi,Sci-Fi|Animation,20,0.4
USR-01096,91.16,85.22,8.4,0.558,Animation,Animation|Drama,15,0.39
USR-01097,10.48,27.7,2.1,0.576,Thriller,Thriller,9,0.41
USR-01098,41.67,173.87,5.1,0.821,Thriller,Thriller|Action,0,0.24
USR-01099,154.95,100.96,10.2,0.94,Documentary,Documentary|Comedy|Drama,19,0.35
USR-01100,88.03,45.34,12.7,0.927,Action,Action|Romance|Documentary,23,0.45
USR-01101,50.65,44.22,7.6,0.738,Documentary,Documentary|Reality|Animation,21,0.53
USR-01102,9.99,6.88,3.2,0.271,Horror,Horror|Animation,15,0.72
USR-01103,12.27,14.18,2.9,0.299,Sci-Fi,Sci-Fi,9,0.59
USR-01104,164.88,98.28,12.1,0.782,Romance,Romance,24,0.73
USR-01105,20.83,12.51,3.2,0.261,Sci-Fi,Sci-Fi|Horror,0,0.7
USR-01106,164.13,111.8,16.8,0.752,Animation,Animation|Romance|Comedy,17,0.23
USR-01107,41.36,50.46,8.5,0.657,Animation,Animation|Sci-Fi|Documentary,1,0.38
USR-01108,58.86,188.82,4.9,0.77,Thriller,Thriller|Comedy,29,0.5
USR-01109,136.35,93.75,11.0,0.729,Action,Action,23,0.41
USR-01110,126.15,93.27,11.6,0.912,Comedy,Comedy|Romance|Thriller,24,0.42
USR-01111,45.64,45.94,3.5,0.727,Thriller,Thriller|Action|Horror,10,0.35
USR-01112,7.72,1.0,1.9,0.578,Thriller,Thriller|Animation,15,0.72
USR-01113,69.65,180.08,4.8,0.946,Thriller,Thriller|Drama,24,0.28
USR-01114,86.76,100.92,4.7,0.976,Action,Action|Drama,5,0.36
USR-01115,106.07,133.61,14.7,0.819,Documentary,Documentary,17,0.74
USR-01116,102.8,94.1,13.1,0.683,Sci-Fi,Sci-Fi|Comedy|Romance,10,0.43
USR-01117,7.43,1.0,0.6,0.241,Documentary,Documentary|Thriller,29,0.42
USR-01118,28.39,48.66,2.2,0.489,Animation,Animation|Action|Romance,15,0.46
USR-01119,119.72,142.04,4.1,0.845,Drama,Drama|Comedy,25,0.53
USR-01120,12.75,29.75,1.9,0.169,Animation,Animation|Horror,13,0.62
USR-01121,108.17,67.98,14.4,0.801,Reality,Reality|Drama,23,0.74
USR-01122,14.52,28.5,2.0,0.06,Reality,Reality,17,0.73
USR-01123,92.39,80.84,17.8,0.937,Animation,Animation,24,0.38
USR-01124,42.39,37.66,5.3,0.39,Animation,Animation|Reality,4,0.68
USR-01125,58.86,30.24,6.0,0.621,Horror,Horror|Thriller,11,0.35
USR-01126,50.98,39.25,2.2,0.619,Drama,Drama|Action|Horror|Animation,19,0.78
USR-01127,10.5,18.34,3.2,0.329,Animation,Animation|Thriller,8,0.42
USR-01128,14.89,12.5,1.9,0.206,Romance,Romance|Action,2,0.61
USR-01129,60.75,107.25,2.6,0.916,Drama,Drama|Action,11,0.53
USR-01130,101.28,180.47,2.7,0.919,Action,Action|Drama,23,0.7
USR-01131,32.3,37.02,6.4,0.752,Drama,Drama|Animation,4,0.32
USR-01132,120.9,91.71,7.5,0.638,Romance,Romance|Sci-Fi,1,0.5
USR-01133,6.89,26.71,2.2,0.288,Sci-Fi,Sci-Fi|Documentary,3,0.4
USR-01134,79.66,191.16,4.3,0.94,Action,Action|Drama,14,0.54
USR-01135,38.31,51.6,6.4,0.596,Action,Action|Sci-Fi|Animation,14,0.79
USR-01136,62.36,60.33,5.8,0.802,Animation,Animation|Drama|Sci-Fi|Thriller,25,0.21
USR-01137,33.09,41.0,4.6,0.714,Thriller,Thriller|Animation|Horror,10,0.37
USR-01138,141.91,101.02,16.7,0.525,Action,Action|Animation|Thriller,23,0.5
USR-01139,13.52,17.3,1.3,0.136,Documentary,Documentary|Action,16,0.47
USR-01140,31.21,27.95,6.6,0.504,Reality,Reality|Animation,14,0.57
USR-01141,20.38,30.76,1.1,0.42,Romance,Romance|Comedy,4,0.57
USR-01142,8.07,34.92,0.5,0.13,Action,Action,14,0.7
USR-01143,4.94,29.34,2.8,0.17,Thriller,Thriller|Horror,4,0.63
USR-01144,40.88,50.97,6.2,0.605,Sci-Fi,Sci-Fi|Thriller|Documentary|Reality,21,0.73
USR-01145,58.37,45.98,3.7,0.679,Romance,Romance|Comedy|Action|Horror,16,0.6
USR-01146,16.69,22.05,2.6,0.413,Documentary,Documentary|Reality,0,0.4
USR-01147,11.77,1.0,2.9,0.308,Sci-Fi,Sci-Fi,16,0.55
USR-01148,44.14,42.64,4.3,0.504,Romance,Romance|Documentary|Sci-Fi|Comedy,0,0.47
USR-01149,118.11,153.18,4.5,0.94,Comedy,Comedy|Sci-Fi,25,0.52
USR-01150,166.88,106.04,10.4,0.717,Documentary,Documentary|Comedy,20,0.68
USR-01151,77.12,114.47,4.5,0.971,Thriller,Thriller|Sci-Fi,20,0.47
USR-01152,161.66,119.03,11.6,0.938,Thriller,Thriller|Drama,26,0.45
USR-01153,76.93,92.99,11.7,0.831,Romance,Romance|Documentary|Thriller,11,0.48
USR-01154,42.33,57.06,7.0,0.742,Reality,Reality|Animation|Drama|Thriller,18,0.63
USR-01155,168.07,97.37,10.9,0.811,Drama,Drama|Thriller|Documentary,23,0.32
USR-01156,77.45,137.35,8.2,0.915,Sci-Fi,Sci-Fi|Reality|Horror,12,0.56
USR-01157,134.36,100.16,12.7,0.825,Action,Action|Animation|Horror,2,0.54
USR-01158,35.13,56.47,6.9,0.586,Drama,Drama|Reality|Animation|Sci-Fi,17,0.36
USR-01159,7.64,20.02,2.4,0.347,Romance,Romance|Animation,6,0.46
USR-01160,125.56,105.45,11.0,0.631,Documentary,Documentary,3,0.23
USR-01161,8.89,13.04,1.5,0.113,Sci-Fi,Sci-Fi|Documentary,20,0.33
USR-01162,11.84,20.79,1.5,0.102,Horror,Horror|Thriller,27,0.73
USR-01163,142.15,90.97,12.1,0.875,Romance,Romance|Animation|Action,23,0.64
USR-01164,129.26,78.32,13.0,0.881,Thriller,Thriller|Horror|Romance,3,0.44
USR-01165,100.43,120.39,4.5,0.992,Thriller,Thriller|Sci-Fi,4,0.62
USR-01166,19.38,34.5,0.5,0.169,Thriller,Thriller|Romance,18,0.57
USR-01167,28.45,50.86,4.4,0.88,Drama,Drama|Sci-Fi|Comedy|Reality,10,0.6
USR-01168,15.73,14.16,2.1,0.334,Comedy,Comedy|Animation,7,0.21
USR-01169,113.9,98.99,10.9,0.701,Romance,Romance,14,0.67
USR-01170,36.72,67.88,6.6,0.536,Action,Action|Romance|Comedy|Reality,14,0.74
USR-01171,8.3,21.6,0.5,0.401,Reality,Reality|Animation,18,0.6
USR-01172,43.39,57.59,6.0,0.546,Drama,Drama|Horror|Sci-Fi|Animation,11,0.25
USR-01173,4.76,34.34,2.5,0.171,Romance,Romance,28,0.73
USR-01174,59.12,52.78,3.7,0.454,Thriller,Thriller|Documentary,17,0.77
USR-01175,8.86,16.68,3.3,0.343,Romance,Romance|Documentary,1,0.25
USR-01176,52.31,33.32,4.6,0.817,Horror,Horror|Sci-Fi|Thriller|Action,15,0.76
USR-01177,24.69,52.8,2.9,0.629,Horror,Horror|Animation|Action,9,0.34
USR-01178,161.81,49.14,19.3,0.655,Comedy,Comedy|Thriller|Romance,13,0.67
USR-01179,136.12,72.06,11.0,0.878,Horror,Horror|Documentary,27,0.28
USR-01180,12.27,9.66,2.4,0.172,Documentary,Documentary,5,0.73
USR-01181,77.22,117.29,10.6,0.896,Thriller,Thriller|Reality|Documentary,24,0.23
USR-01182,82.15,60.83,13.8,0.868,Horror,Horror,26,0.31
USR-01183,124.1,95.57,7.7,0.68,Reality,Reality|Horror|Documentary,19,0.64
USR-01184,114.35,66.21,11.8,0.79,Drama,Drama,6,0.37
USR-01185,1.71,18.66,2.3,0.103,Action,Action|Horror,3,0.8
USR-01186,58.36,69.36,6.0,0.563,Romance,Romance|Action,7,0.7
USR-01187,48.24,230.64,3.6,0.975,Action,Action|Comedy,9,0.55
USR-01188,98.96,90.91,11.7,0.886,Animation,Animation,6,0.55
USR-01189,11.44,31.15,2.2,0.541,Horror,Horror,7,0.7
USR-01190,28.37,49.74,7.5,0.613,Documentary,Documentary|Action,9,0.41
USR-01191,50.99,60.12,7.5,0.871,Documentary,Documentary|Action|Reality|Sci-Fi,22,0.73
USR-01192,58.01,104.31,6.1,0.85,Comedy,Comedy|Drama,23,0.5
USR-01193,133.05,94.52,3.8,0.95,Thriller,Thriller|Action,24,0.41
USR-01194,63.14,108.29,3.9,0.583,Comedy,Comedy|Sci-Fi,22,0.48
USR-01195,92.18,92.73,9.1,0.837,Animation,Animation|Sci-Fi,8,0.73
USR-01196,134.26,103.82,12.1,0.667,Animation,Animation|Action|Sci-Fi,23,0.37
USR-01197,7.11,17.57,1.0,0.404,Comedy,Comedy,27,0.2
USR-01198,34.79,13.05,3.2,0.506,Action,Action|Horror,12,0.66
USR-01199,9.75,30.92,2.1,0.382,Romance,Romance|Animation,1,0.61
USR-01200,33.79,32.52,9.8,0.744,Reality,Reality|Action|Horror,18,0.21
USR-01201,29.28,24.5,6.3,0.8,Reality,Reality|Thriller|Documentary|Sci-Fi,14,0.66
USR-01202,19.73,25.61,3.4,0.153,Comedy,Comedy,12,0.44
USR-01203,15.69,33.46,1.4,0.116,Comedy,Comedy|Romance,1,0.3
USR-01204,166.92,60.75,17.0,0.647,Comedy,Comedy|Animation|Thriller,23,0.33
USR-01205,82.09,95.36,7.1,0.692,Romance,Romance|Drama,13,0.2
USR-01206,6.19,14.2,1.4,0.12,Romance,Romance,8,0.49
USR-01207,29.58,42.58,6.2,0.468,Reality,Reality|Comedy|Action|Documentary,25,0.47
USR-01208,79.87,63.26,4.7,0.484,Comedy,Comedy|Action|Documentary|Romance,6,0.42
USR-01209,56.9,48.09,6.3,0.759,Reality,Reality|Sci-Fi,18,0.44
USR-01210,7.16,38.71,1.7,0.12,Drama,Drama|Romance,0,0.26
USR-01211,12.92,11.07,2.9,0.426,Romance,Romance,24,0.26
USR-01212,49.84,36.08,5.7,0.496,Animation,Animation|Action,23,0.68
USR-01213,36.56,42.2,9.6,0.782,Sci-Fi,Sci-Fi|Action,9,0.64
USR-01214,20.91,50.77,4.3,0.497,Thriller,Thriller|Sci-Fi|Action|Animation,29,0.41
USR-01215,40.81,60.23,3.8,0.591,Thriller,Thriller|Comedy|Documentary|Horror,26,0.56
USR-01216,40.53,31.73,7.4,0.733,Animation,Animation|Thriller,0,0.75
USR-01217,50.12,51.47,7.1,0.586,Reality,Reality|Animation|Comedy|Romance,3,0.38
USR-01218,3.86,37.73,1.0,0.361,Reality,Reality|Drama,14,0.67
USR-01219,96.91,86.02,11.6,0.858,Romance,Romance|Comedy|Animation,21,0.35
USR-01220,67.87,96.55,15.6,0.922,Romance,Romance|Drama|Action,21,0.43
USR-01221,106.53,69.59,8.8,0.824,Sci-Fi,Sci-Fi,2,0.4
USR-01222,75.88,184.95,5.4,0.76,Action,Action|Sci-Fi,26,0.68
USR-01223,16.38,20.59,3.0,0.328,Sci-Fi,Sci-Fi|Comedy,25,0.69
USR-01224,126.26,71.56,11.0,0.829,Documentary,Documentary|Horror|Romance,2,0.42
USR-01225,100.58,166.74,4.2,0.997,Thriller,Thriller|Drama,5,0.52
USR-01226,65.96,43.46,9.0,0.384,Horror,Horror|Documentary|Action|Sci-Fi,7,0.65
USR-01227,49.89,28.75,6.8,0.413,Romance,Romance|Horror|Drama,29,0.75
USR-01228,67.37,136.56,3.5,0.913,Sci-Fi,Sci-Fi|Drama,17,0.29
USR-01229,155.0,60.44,10.7,0.926,Romance,Romance|Horror,14,0.5
USR-01230,104.31,78.86,8.8,0.768,Reality,Reality|Drama|Sci-Fi,3,0.77
USR-01231,34.93,33.77,8.0,0.816,Horror,Horror|Reality|Sci-Fi,28,0.58
USR-01232,115.91,77.45,4.9,0.926,Drama,Drama|Sci-Fi,20,0.44
USR-01233,8.0,19.37,0.8,0.35,Documentary,Documentary,6,0.48
USR-01234,140.66,79.29,13.2,0.918,Romance,Romance,6,0.31
USR-01235,163.87,75.43,10.2,0.786,Action,Action,13,0.55
USR-01236,84.79,121.8,16.2,0.899,Romance,Romance,22,0.65
USR-01237,20.96,79.4,5.5,0.681,Reality,Reality|Action|Documentary,14,0.61
USR-01238,119.71,94.63,11.3,0.862,Thriller,Thriller|Romance,26,0.36
USR-01239,118.31,78.82,14.3,0.91,Documentary,Documentary|Animation,0,0.78
USR-01240,86.64,131.36,3.2,0.978,Action,Action|Drama,24,0.72
USR-01241,76.68,57.3,7.7,0.49,Thriller,Thriller|Comedy,28,0.49
USR-01242,46.91,38.1,5.5,0.402,Romance,Romance|Thriller|Action|Comedy,29,0.73
USR-01243,92.09,80.65,17.2,0.579,Animation,Animation|Comedy,6,0.3
USR-01244,49.97,35.81,5.1,0.492,Sci-Fi,Sci-Fi|Action,20,0.27
USR-01245,68.35,18.97,5.4,0.463,Documentary,Documentary|Romance,11,0.7
USR-01246,9.02,17.75,3.0,0.277,Sci-Fi,Sci-Fi|Reality,8,0.47
USR-01247,83.67,71.41,8.7,0.696,Reality,Reality,8,0.26
USR-01248,96.18,145.37,5.1,0.818,Action,Action|Drama,0,0.57
USR-01249,62.94,146.18,2.7,0.802,Comedy,Comedy|Action,15,0.78
USR-01250,101.22,100.04,7.9,0.888,Horror,Horror,2,0.44
USR-01251,121.67,112.5,11.0,0.532,Action,Action,26,0.61
USR-01252,117.66,101.89,14.3,0.789,Horror,Horror|Documentary|Thriller,8,0.77
USR-01253,12.2,24.13,2.3,0.501,Action,Action,6,0.33
USR-01254,169.62,46.62,16.7,0.766,Reality,Reality,2,0.36
USR-01255,90.31,143.52,4.7,0.828,Thriller,Thriller|Drama,22,0.34
USR-01256,6.1,1.0,1.4,0.37,Comedy,Comedy|Sci-Fi,4,0.46
USR-01257,3.15,4.27,2.0,0.387,Documentary,Documentary,23,0.73
USR-01258,32.18,49.2,6.4,0.445,Reality,Reality|Sci-Fi|Drama,10,0.5
USR-01259,61.85,188.31,4.8,0.949,Drama,Drama|Sci-Fi,10,0.51
USR-01260,79.36,110.15,12.4,0.885,Reality,Reality|Horror|Romance,18,0.48
USR-01261,36.64,58.58,6.8,0.792,Action,Action|Reality|Drama,5,0.33
USR-01262,48.06,36.69,5.9,0.568,Documentary,Documentary|Thriller|Action,8,0.55
USR-01263,79.71,175.74,4.7,0.951,Action,Action|Drama,11,0.24
USR-01264,47.54,50.72,8.0,0.699,Documentary,Documentary|Sci-Fi|Horror|Drama,12,0.8
USR-01265,7.73,24.12,1.6,0.262,Documentary,Documentary|Animation,26,0.3
USR-01266,115.27,74.96,9.0,0.624,Sci-Fi,Sci-Fi|Romance,3,0.58
USR-01267,67.29,172.07,4.4,0.845,Sci-Fi,Sci-Fi|Action,2,0.77
USR-01268,48.83,38.48,6.5,0.808,Sci-Fi,Sci-Fi|Comedy|Documentary,25,0.33
USR-01269,55.16,74.71,2.8,0.528,Documentary,Documentary|Animation|Romance|Horror,26,0.35
USR-01270,98.97,185.76,5.4,0.693,Comedy,Comedy|Sci-Fi,24,0.63
USR-01271,41.46,25.4,5.9,0.606,Sci-Fi,Sci-Fi|Reality|Thriller,6,0.55
USR-01272,65.56,20.38,9.3,0.263,Documentary,Documentary|Drama,8,0.28
USR-01273,41.76,35.64,5.9,0.605,Action,Action|Reality|Documentary|Thriller,11,0.33
USR-01274,95.43,96.34,9.4,0.816,Comedy,Comedy,16,0.29
USR-01275,39.72,47.28,6.6,0.888,Animation,Animation|Drama,9,0.44
USR-01276,113.67,48.89,13.7,0.921,Animation,Animation|Thriller|Sci-Fi,26,0.65
USR-01277,126.35,104.81,15.7,0.83,Sci-Fi,Sci-Fi|Thriller,14,0.29
USR-01278,79.82,162.55,5.4,0.807,Thriller,Thriller|Sci-Fi,24,0.22
USR-01279,62.37,9.52,6.8,0.778,Reality,Reality|Thriller,19,0.31
USR-01280,39.83,62.86,3.6,0.434,Comedy,Comedy|Animation|Reality|Sci-Fi,17,0.21
USR-01281,11.78,62.58,5.6,0.631,Animation,Animation|Comedy|Sci-Fi|Reality,7,0.78
USR-01282,66.38,50.63,4.6,0.616,Thriller,Thriller|Romance|Action,11,0.76
USR-01283,8.19,32.37,2.0,0.359,Comedy,Comedy|Action,29,0.45
USR-01284,91.09,108.36,5.9,0.684,Action,Action|Comedy,20,0.72
USR-01285,72.4,107.17,4.0,0.93,Thriller,Thriller|Comedy,27,0.8
USR-01286,52.55,42.82,5.4,0.694,Romance,Romance|Drama|Action|Sci-Fi,26,0.65
USR-01287,62.55,33.34,7.3,0.618,Action,Action|Thriller|Drama,14,0.52
USR-01288,56.22,42.52,5.1,0.813,Romance,Romance|Animation,13,0.43
USR-01289,50.07,44.15,8.4,0.587,Romance,Romance|Animation|Horror,13,0.71
USR-01290,54.47,74.36,4.9,0.673,Animation,Animation|Drama|Sci-Fi,10,0.4
USR-01291,13.1,12.15,0.9,0.353,Romance,Romance|Horror,1,0.63
USR-01292,45.35,53.09,8.9,0.348,Animation,Animation|Action|Horror|Documentary,10,0.59
